Genre,BeatsPerMinute(Tempo),Chroma STFT 1,Chroma STFT 2,Chroma STFT 3,Chroma STFT 4,Chroma STFT 5,Chroma STFT 6,Chroma STFT 7,Chroma STFT 8,Chroma STFT 9,Chroma STFT 10,Chroma STFT 11,Chroma STFT 12,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,MFCC 20,RootMeanSquare,SpectralCentroid,SpectralRolloff,ZeroCrossingRate Sum
Kpop,135.99917763157896,0.26830360293388367,0.2488662749528885,0.07305882126092911,0.041647594422101974,0.07410876452922821,0.02477029711008072,0.029449494555592537,0.08561260998249054,0.5590060949325562,1.0,0.29549792408943176,0.3097158670425415,-110.5202865600586,55.508583068847656,3.384524345397949,38.54753875732422,4.12429141998291,-13.308589935302734,-6.5054779052734375,-7.9696431159973145,-11.675695419311523,-2.8002562522888184,-19.676891326904297,-15.566967964172363,-20.624847412109375,6.677068710327148,-9.713644027709961,-4.700593948364258,-11.670364379882812,-8.437463760375977,-0.6118978261947632,0.69121253490448,0.06573059507378146,2895.364907417545,6621.4599609375,107860
Kpop,135.99917763157896,0.28995832800865173,0.36636844277381897,0.1451941430568695,0.10407303273677826,0.15913176536560059,0.10133916139602661,0.09635286033153534,0.13293060660362244,0.5696120262145996,1.0,0.38437318801879883,0.41740119457244873,-62.960792541503906,61.570037841796875,-21.870344161987305,18.937227249145508,11.642845153808594,4.730279922485352,-4.281136512756348,-10.89814567565918,-16.96441650390625,-9.468231201171875,-15.28042221069336,-5.211981773376465,-20.795917510986328,-6.640151023864746,-13.213016510009766,4.162783145904541,-8.73403549194336,-11.192718505859375,-10.397505760192871,-1.702303171157837,0.06887106125615394,2928.374894024053,6287.6953125,107860
Kpop,135.99917763157896,0.6619300246238708,0.7644459009170532,0.48421329259872437,0.48661038279533386,0.5297906994819641,0.5465511083602905,0.48808327317237854,0.3970048427581787,0.6133527755737305,1.0,0.7596080899238586,0.6539784073829651,20.46431541442871,60.37808609008789,-22.88246726989746,20.937101364135742,17.083171844482422,14.431482315063477,3.9451935291290283,1.315483570098877,-7.042363166809082,-4.064301013946533,-13.345109939575195,-4.755556583404541,-14.206255912780762,-14.079371452331543,-10.001066207885742,4.507692337036133,-11.369562149047852,-13.580296516418457,-12.00556755065918,-4.162637710571289,0.12132220867295725,2981.704751933859,6223.095703125,107860
Kpop,135.99917763157896,0.8368090391159058,0.8031167984008789,0.6177904605865479,0.6156591773033142,0.5984624028205872,0.6797543168067932,0.648871898651123,0.5721204876899719,0.8867020606994629,1.0,0.7208162546157837,0.8023277521133423,41.803977966308594,53.08619689941406,-13.959663391113281,25.512073516845703,13.56152629852295,16.156469345092773,7.30941915512085,11.927509307861328,3.381444215774536,2.985726833343506,-11.771280288696289,-5.920736789703369,-9.490406036376953,-9.751256942749023,-6.453021049499512,5.144635200500488,-7.414653301239014,-12.00680923461914,-10.577821731567383,-4.487940311431885,0.13656752942642153,3211.151261121151,6653.759765625,107860
Kpop,135.99917763157896,0.8804453611373901,1.0,0.6547648906707764,0.6981576681137085,0.6900666356086731,0.6150042414665222,0.530579686164856,0.6275591254234314,0.9342347979545593,0.8218997716903687,0.7472643852233887,0.9513632655143738,18.652530670166016,46.39012908935547,-12.505706787109375,30.76315689086914,11.41058349609375,11.19377326965332,1.5490827560424805,14.333322525024414,1.5465999841690063,3.489558696746826,-12.893571853637695,-5.685333251953125,-2.2740306854248047,0.0881151556968689,-2.70723819732666,3.3697521686553955,-4.061441421508789,-5.125860214233398,-6.6844940185546875,-6.394281387329102,0.10228783849259036,3442.3510249860446,6847.55859375,107860
Kpop,135.99917763157896,0.8009607791900635,0.9149856567382812,0.5448252558708191,0.34833183884620667,0.35696011781692505,0.3457615077495575,0.31474462151527405,0.4058987498283386,0.598868727684021,0.3460557460784912,0.5432514548301697,1.0,-0.5604254603385925,49.94774627685547,-14.522089004516602,29.546512603759766,13.760029792785645,11.57204818725586,-1.0998499393463135,14.99525260925293,-4.3636932373046875,-0.5694657564163208,-21.07468032836914,-0.14129534363746643,-1.594336748123169,-1.3060336112976074,-6.151042938232422,3.839772939682007,-3.6374740600585938,-12.700418472290039,-8.082944869995117,-5.401678085327148,0.09132731852571019,3354.658077257248,6976.7578125,107860
Kpop,135.99917763157896,0.9160487651824951,1.0,0.4008820652961731,0.19548842310905457,0.2338079810142517,0.27341821789741516,0.25775519013404846,0.28590691089630127,0.5321915149688721,0.3387775719165802,0.43462303280830383,0.9904031753540039,-12.901389122009277,52.72666931152344,-13.799059867858887,27.723657608032227,14.413036346435547,9.784636497497559,-4.757351398468018,12.350862503051758,-4.7252044677734375,3.0813472270965576,-21.55117416381836,4.201505661010742,-1.1382299661636353,-8.338071823120117,-11.468666076660156,5.886305332183838,-0.8874218463897705,-12.619741439819336,-7.143730163574219,-3.9946677684783936,0.08363757499879032,3295.0339573266874,6987.5244140625,107860
Kpop,135.99917763157896,0.9014391303062439,0.9901134967803955,0.39261892437934875,0.15264128148555756,0.1925792247056961,0.16270992159843445,0.17123852670192719,0.2205708771944046,0.5281947255134583,0.3945263922214508,0.39594584703445435,1.0,-38.211490631103516,57.96123123168945,-18.464855194091797,27.585952758789062,11.093361854553223,0.11965656280517578,-13.09585189819336,6.466073989868164,-9.112765312194824,7.014797210693359,-21.31452178955078,3.3874430656433105,-1.823773741722107,-10.815743446350098,-14.479226112365723,0.9794902205467224,-2.715513229370117,-11.79966926574707,-6.264460563659668,-1.9823955297470093,0.06851177258029666,3149.9430705104996,6718.359375,107860
Kpop,135.99917763157896,0.8369086980819702,0.9734275341033936,0.38271012902259827,0.1409754455089569,0.10625959187746048,0.11005374044179916,0.1284206658601761,0.2778887152671814,0.7102336883544922,0.41909366846084595,0.4101281762123108,1.0,-66.5589828491211,65.10812377929688,-23.431076049804688,29.106189727783203,8.626873016357422,-6.849368095397949,-21.116493225097656,9.86898136138916,-10.249279975891113,9.94680404663086,-24.93511199951172,-0.7741352319717407,-0.8770840167999268,-10.108713150024414,-13.938567161560059,0.49842745065689087,-2.805685043334961,-18.87764549255371,-3.7895140647888184,-0.487463116645813,0.059454163681360986,2927.958808230393,6503.02734375,107860
Kpop,135.99917763157896,0.7431100010871887,0.7383301854133606,0.22663123905658722,0.08790350705385208,0.08926618099212646,0.10472484678030014,0.09351366758346558,0.31590259075164795,1.0,0.3664044141769409,0.33086442947387695,0.8531820774078369,-95.47745513916016,73.96448516845703,-11.29988956451416,26.54855728149414,10.220521926879883,-11.941783905029297,-21.519155502319336,10.601358413696289,-6.505868911743164,8.197765350341797,-24.851043701171875,-2.876901865005493,-2.3916988372802734,-6.717809677124023,-10.827120780944824,10.818933486938477,7.474254608154297,-12.86573600769043,1.2726495265960693,-0.16877847909927368,0.046054579570472313,2857.3309664516682,6546.09375,107860
